Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Date,Hour,Minute,Time Period
98,City,205,Cancelled,11/7/2016 4:58,,11/7/2016,4,58,Early Morning
1541,City,205,Cancelled,12/7/2016 6:04,,12/7/2016,6,4,Early Morning
2872,City,205,Cancelled,7/13/2016 5:41,,7/13/2016,5,41,Early Morning
3498,City,205,Cancelled,7/13/2016 17:36,,7/13/2016,17,36,Evening
5646,City,205,Cancelled,7/15/2016 6:52,,7/15/2016,6,52,Early Morning
5656,City,205,Cancelled,7/15/2016 6:54,,7/15/2016,6,54,Early Morning
130,City,206,Cancelled,11/7/2016 5:12,,11/7/2016,5,12,Early Morning
268,City,206,Cancelled,11/7/2016 6:52,,11/7/2016,6,52,Early Morning
644,Airport,206,Cancelled,11/7/2016 12:29,,11/7/2016,12,29,Afternoon
1572,City,206,Cancelled,12/7/2016 6:22,,12/7/2016,6,22,Early Morning
1619,City,206,Cancelled,12/7/2016 6:53,,12/7/2016,6,53,Early Morning
1668,City,206,Cancelled,12/7/2016 7:35,,12/7/2016,7,35,Early Morning
1707,City,206,Cancelled,12/7/2016 8:10,,12/7/2016,8,10,Morning
2113,Airport,206,Cancelled,12/7/2016 16:29,,12/7/2016,16,29,Evening
4581,City,206,Cancelled,7/14/2016 10:04,,7/14/2016,10,4,Morning
5626,City,206,Cancelled,7/15/2016 6:33,,7/15/2016,6,33,Early Morning
4255,City,207,Cancelled,7/14/2016 6:08,,7/14/2016,6,8,Early Morning
5794,City,207,Cancelled,7/15/2016 8:38,,7/15/2016,8,38,Morning
6103,Airport,208,Cancelled,7/15/2016 14:52,,7/15/2016,14,52,Afternoon
302,City,209,Cancelled,11/7/2016 7:17,,11/7/2016,7,17,Early Morning
1137,City,209,Cancelled,11/7/2016 20:32,,11/7/2016,20,32,Night
4304,City,209,Cancelled,7/14/2016 6:50,,7/14/2016,6,50,Early Morning
1702,City,210,Cancelled,12/7/2016 8:02,,12/7/2016,8,2,Morning
1762,City,210,Cancelled,12/7/2016 8:50,,12/7/2016,8,50,Morning
2373,Airport,210,Cancelled,12/7/2016 19:36,,12/7/2016,19,36,Night
3005,City,210,Cancelled,7/13/2016 7:15,,7/13/2016,7,15,Early Morning
3131,City,210,Cancelled,7/13/2016 8:40,,7/13/2016,8,40,Morning
3883,Airport,210,Cancelled,7/13/2016 21:56,,7/13/2016,21,56,Night
6131,Airport,210,Cancelled,7/15/2016 15:38,,7/15/2016,15,38,Afternoon
6302,Airport,210,Cancelled,7/15/2016 18:29,,7/15/2016,18,29,Evening
6538,Airport,210,Cancelled,7/15/2016 20:54,,7/15/2016,20,54,Night
244,City,211,Cancelled,11/7/2016 6:31,,11/7/2016,6,31,Early Morning
1216,Airport,211,Cancelled,11/7/2016 21:32,,11/7/2016,21,32,Night
4154,City,211,Cancelled,7/14/2016 5:07,,7/14/2016,5,7,Early Morning
393,City,212,Cancelled,11/7/2016 8:27,,11/7/2016,8,27,Morning
419,City,212,Cancelled,11/7/2016 8:42,,11/7/2016,8,42,Morning
4311,City,212,Cancelled,7/14/2016 6:52,,7/14/2016,6,52,Early Morning
4404,City,212,Cancelled,7/14/2016 7:55,,7/14/2016,7,55,Early Morning
5675,City,212,Cancelled,7/15/2016 7:08,,7/15/2016,7,8,Early Morning
193,City,213,Cancelled,11/7/2016 5:58,,11/7/2016,5,58,Early Morning
1825,City,213,Cancelled,12/7/2016 9:35,,12/7/2016,9,35,Morning
3111,City,213,Cancelled,7/13/2016 8:31,,7/13/2016,8,31,Morning
4160,City,213,Cancelled,7/14/2016 5:05,,7/14/2016,5,5,Early Morning
2846,City,214,Cancelled,7/13/2016 5:24,,7/13/2016,5,24,Early Morning
3163,City,214,Cancelled,7/13/2016 9:04,,7/13/2016,9,4,Morning
3446,City,214,Cancelled,7/13/2016 16:39,,7/13/2016,16,39,Evening
4543,City,214,Cancelled,7/14/2016 9:36,,7/14/2016,9,36,Morning
4800,Airport,214,Cancelled,7/14/2016 16:59,,7/14/2016,16,59,Evening
107,City,215,Cancelled,11/7/2016 5:02,,11/7/2016,5,2,Early Morning
1594,City,215,Cancelled,12/7/2016 6:41,,12/7/2016,6,41,Early Morning
1791,City,215,Cancelled,12/7/2016 9:08,,12/7/2016,9,8,Morning
6050,City,215,Cancelled,7/15/2016 13:35,,7/15/2016,13,35,Afternoon
409,City,216,Cancelled,11/7/2016 8:34,,11/7/2016,8,34,Morning
3137,City,216,Cancelled,7/13/2016 8:52,,7/13/2016,8,52,Morning
4532,City,216,Cancelled,7/14/2016 9:35,,7/14/2016,9,35,Morning
5914,City,216,Cancelled,7/15/2016 9:58,,7/15/2016,9,58,Morning
5618,City,217,Cancelled,7/15/2016 6:25,,7/15/2016,6,25,Early Morning
5688,City,217,Cancelled,7/15/2016 7:24,,7/15/2016,7,24,Early Morning
6419,City,217,Cancelled,7/15/2016 19:47,,7/15/2016,19,47,Night
711,City,218,Cancelled,11/7/2016 14:22,,11/7/2016,14,22,Afternoon
4415,City,218,Cancelled,7/14/2016 8:11,,7/14/2016,8,11,Morning
4544,City,218,Cancelled,7/14/2016 9:33,,7/14/2016,9,33,Morning
3173,City,219,Cancelled,7/13/2016 9:12,,7/13/2016,9,12,Morning
6262,Airport,219,Cancelled,7/15/2016 18:05,,7/15/2016,18,5,Evening
262,City,220,Cancelled,11/7/2016 6:41,,11/7/2016,6,41,Early Morning
529,City,220,Cancelled,11/7/2016 9:54,,11/7/2016,9,54,Morning
1537,City,220,Cancelled,12/7/2016 5:55,,12/7/2016,5,55,Early Morning
1788,City,220,Cancelled,12/7/2016 9:08,,12/7/2016,9,8,Morning
5816,City,220,Cancelled,7/15/2016 8:44,,7/15/2016,8,44,Morning
3260,City,221,Cancelled,7/13/2016 10:13,,7/13/2016,10,13,Morning
4008,City,221,Cancelled,7/13/2016 23:43,,7/13/2016,23,43,Night
4574,City,221,Cancelled,7/14/2016 9:53,,7/14/2016,9,53,Morning
1730,City,222,Cancelled,12/7/2016 8:25,,12/7/2016,8,25,Morning
2448,Airport,222,Cancelled,12/7/2016 20:26,,12/7/2016,20,26,Night
4570,City,222,Cancelled,7/14/2016 9:51,,7/14/2016,9,51,Morning
5529,City,222,Cancelled,7/15/2016 5:24,,7/15/2016,5,24,Early Morning
1506,City,223,Cancelled,12/7/2016 5:37,,12/7/2016,5,37,Early Morning
2651,City,223,Cancelled,12/7/2016 22:56,,12/7/2016,22,56,Night
3185,City,223,Cancelled,7/13/2016 9:24,,7/13/2016,9,24,Morning
3421,City,223,Cancelled,7/13/2016 15:42,,7/13/2016,15,42,Afternoon
291,City,224,Cancelled,11/7/2016 7:06,,11/7/2016,7,6,Early Morning
1669,City,224,Cancelled,12/7/2016 7:39,,12/7/2016,7,39,Early Morning
3974,City,224,Cancelled,7/13/2016 23:04,,7/13/2016,23,4,Night
4349,City,224,Cancelled,7/14/2016 7:18,,7/14/2016,7,18,Early Morning
4442,City,224,Cancelled,7/14/2016 8:33,,7/14/2016,8,33,Morning
5327,Airport,224,Cancelled,7/14/2016 22:12,,7/14/2016,22,12,Night
2929,City,225,Cancelled,7/13/2016 6:28,,7/13/2016,6,28,Early Morning
3186,City,225,Cancelled,7/13/2016 9:28,,7/13/2016,9,28,Morning
4211,City,225,Cancelled,7/14/2016 5:37,,7/14/2016,5,37,Early Morning
5273,Airport,225,Cancelled,7/14/2016 21:29,,7/14/2016,21,29,Night
6445,City,225,Cancelled,7/15/2016 20:01,,7/15/2016,20,1,Night
157,City,226,Cancelled,11/7/2016 5:38,,11/7/2016,5,38,Early Morning
2813,City,226,Cancelled,7/13/2016 5:06,,7/13/2016,5,6,Early Morning
3057,City,226,Cancelled,7/13/2016 7:50,,7/13/2016,7,50,Early Morning
4641,City,226,Cancelled,7/14/2016 11:39,,7/14/2016,11,39,Morning
5884,City,226,Cancelled,7/15/2016 9:36,,7/15/2016,9,36,Morning
1837,City,227,Cancelled,12/7/2016 9:36,,12/7/2016,9,36,Morning
4092,City,227,Cancelled,7/14/2016 2:55,,7/14/2016,2,55,Late Night
4222,City,227,Cancelled,7/14/2016 5:44,,7/14/2016,5,44,Early Morning
1509,City,228,Cancelled,12/7/2016 5:42,,12/7/2016,5,42,Early Morning
3194,City,228,Cancelled,7/13/2016 9:35,,7/13/2016,9,35,Morning
3541,Airport,228,Cancelled,7/13/2016 17:57,,7/13/2016,17,57,Evening
1365,City,229,Cancelled,11/7/2016 0:09,,11/7/2016,0,9,Late Night
1834,City,229,Cancelled,12/7/2016 9:33,,12/7/2016,9,33,Morning
4129,City,229,Cancelled,7/14/2016 4:42,,7/14/2016,4,42,Early Morning
4380,City,229,Cancelled,7/14/2016 7:47,,7/14/2016,7,47,Early Morning
4434,City,229,Cancelled,7/14/2016 8:27,,7/14/2016,8,27,Morning
5735,City,229,Cancelled,7/15/2016 7:47,,7/15/2016,7,47,Early Morning
6434,Airport,229,Cancelled,7/15/2016 19:49,,7/15/2016,19,49,Night
623,Airport,230,Cancelled,11/7/2016 12:03,,11/7/2016,12,3,Afternoon
1521,City,230,Cancelled,12/7/2016 5:50,,12/7/2016,5,50,Early Morning
2771,City,230,Cancelled,7/13/2016 4:24,,7/13/2016,4,24,Early Morning
2873,City,230,Cancelled,7/13/2016 5:48,,7/13/2016,5,48,Early Morning
3320,Airport,230,Cancelled,7/13/2016 12:21,,7/13/2016,12,21,Afternoon
4571,City,230,Cancelled,7/14/2016 9:49,,7/14/2016,9,49,Morning
4600,City,230,Cancelled,7/14/2016 10:08,,7/14/2016,10,8,Morning
5341,City,230,Cancelled,7/14/2016 22:34,,7/14/2016,22,34,Night
2435,City,231,Cancelled,12/7/2016 20:11,,12/7/2016,20,11,Night
2919,City,231,Cancelled,7/13/2016 6:19,,7/13/2016,6,19,Early Morning
4712,City,231,Cancelled,7/14/2016 13:23,,7/14/2016,13,23,Afternoon
399,City,232,Cancelled,11/7/2016 8:25,,11/7/2016,8,25,Morning
2826,City,232,Cancelled,7/13/2016 5:13,,7/13/2016,5,13,Early Morning
3090,City,232,Cancelled,7/13/2016 8:13,,7/13/2016,8,13,Morning
4141,City,232,Cancelled,7/14/2016 4:46,,7/14/2016,4,46,Early Morning
5817,City,232,Cancelled,7/15/2016 8:46,,7/15/2016,8,46,Morning
1156,City,233,Cancelled,11/7/2016 20:46,,11/7/2016,20,46,Night
3155,City,233,Cancelled,7/13/2016 9:02,,7/13/2016,9,2,Morning
5821,City,233,Cancelled,7/15/2016 8:54,,7/15/2016,8,54,Morning
552,City,234,Cancelled,11/7/2016 10:07,,11/7/2016,10,7,Morning
589,Airport,234,Cancelled,11/7/2016 11:19,,11/7/2016,11,19,Morning
3218,City,234,Cancelled,7/13/2016 9:49,,7/13/2016,9,49,Morning
3287,City,234,Cancelled,7/13/2016 11:13,,7/13/2016,11,13,Morning
5557,City,234,Cancelled,7/15/2016 5:39,,7/15/2016,5,39,Early Morning
5874,City,234,Cancelled,7/15/2016 9:21,,7/15/2016,9,21,Morning
1117,Airport,235,Cancelled,11/7/2016 20:17,,11/7/2016,20,17,Night
2820,City,235,Cancelled,7/13/2016 5:14,,7/13/2016,5,14,Early Morning
3083,City,235,Cancelled,7/13/2016 8:16,,7/13/2016,8,16,Morning
185,City,236,Cancelled,11/7/2016 5:43,,11/7/2016,5,43,Early Morning
2922,City,236,Cancelled,7/13/2016 6:25,,7/13/2016,6,25,Early Morning
4379,City,236,Cancelled,7/14/2016 7:43,,7/14/2016,7,43,Early Morning
1846,City,237,Cancelled,12/7/2016 9:43,,12/7/2016,9,43,Morning
2778,Airport,237,Cancelled,7/13/2016 4:45,,7/13/2016,4,45,Early Morning
4161,City,237,Cancelled,7/14/2016 5:06,,7/14/2016,5,6,Early Morning
5702,City,237,Cancelled,7/15/2016 7:37,,7/15/2016,7,37,Early Morning
5808,City,237,Cancelled,7/15/2016 8:39,,7/15/2016,8,39,Morning
298,City,238,Cancelled,11/7/2016 7:15,,11/7/2016,7,15,Early Morning
4602,Airport,238,Cancelled,7/14/2016 10:13,,7/14/2016,10,13,Morning
5650,City,238,Cancelled,7/15/2016 6:59,,7/15/2016,6,59,Early Morning
508,City,239,Cancelled,11/7/2016 9:40,,11/7/2016,9,40,Morning
1419,City,239,Cancelled,12/7/2016 3:57,,12/7/2016,3,57,Late Night
3114,City,239,Cancelled,7/13/2016 8:38,,7/13/2016,8,38,Morning
309,City,240,Cancelled,11/7/2016 7:18,,11/7/2016,7,18,Early Morning
327,City,240,Cancelled,11/7/2016 7:33,,11/7/2016,7,33,Early Morning
1491,City,240,Cancelled,12/7/2016 5:36,,12/7/2016,5,36,Early Morning
4392,City,240,Cancelled,7/14/2016 7:56,,7/14/2016,7,56,Early Morning
5396,City,240,Cancelled,7/15/2016 0:54,,7/15/2016,0,54,Late Night
5767,City,240,Cancelled,7/15/2016 8:19,,7/15/2016,8,19,Morning
5498,City,241,Cancelled,7/15/2016 4:56,,7/15/2016,4,56,Early Morning
5755,City,241,Cancelled,7/15/2016 8:05,,7/15/2016,8,5,Morning
414,City,242,Cancelled,11/7/2016 8:41,,11/7/2016,8,41,Morning
1621,City,242,Cancelled,12/7/2016 6:56,,12/7/2016,6,56,Early Morning
5288,Airport,242,Cancelled,7/14/2016 21:42,,7/14/2016,21,42,Night
1778,City,243,Cancelled,12/7/2016 9:01,,12/7/2016,9,1,Morning
5266,Airport,243,Cancelled,7/14/2016 21:26,,7/14/2016,21,26,Night
5836,City,243,Cancelled,7/15/2016 9:02,,7/15/2016,9,2,Morning
115,City,244,Cancelled,11/7/2016 5:14,,11/7/2016,5,14,Early Morning
4655,City,244,Cancelled,7/14/2016 12:04,,7/14/2016,12,4,Afternoon
5590,City,244,Cancelled,7/15/2016 6:02,,7/15/2016,6,2,Early Morning
1784,City,245,Cancelled,12/7/2016 9:02,,12/7/2016,9,2,Morning
3123,City,245,Cancelled,7/13/2016 8:39,,7/13/2016,8,39,Morning
3330,City,245,Cancelled,7/13/2016 12:25,,7/13/2016,12,25,Afternoon
4376,City,245,Cancelled,7/14/2016 7:41,,7/14/2016,7,41,Early Morning
4540,City,245,Cancelled,7/14/2016 9:38,,7/14/2016,9,38,Morning
431,City,246,Cancelled,11/7/2016 8:56,,11/7/2016,8,56,Morning
1599,City,246,Cancelled,12/7/2016 6:39,,12/7/2016,6,39,Early Morning
1725,City,246,Cancelled,12/7/2016 8:17,,12/7/2016,8,17,Morning
4248,City,246,Cancelled,7/14/2016 6:02,,7/14/2016,6,2,Early Morning
133,City,247,Cancelled,11/7/2016 5:14,,11/7/2016,5,14,Early Morning
4170,City,247,Cancelled,7/14/2016 5:09,,7/14/2016,5,9,Early Morning
6057,Airport,247,Cancelled,7/15/2016 13:41,,7/15/2016,13,41,Afternoon
108,City,248,Cancelled,11/7/2016 5:09,,11/7/2016,5,9,Early Morning
1798,City,248,Cancelled,12/7/2016 9:10,,12/7/2016,9,10,Morning
1932,City,248,Cancelled,12/7/2016 11:13,,12/7/2016,11,13,Morning
5865,City,248,Cancelled,7/15/2016 9:18,,7/15/2016,9,18,Morning
5981,City,248,Cancelled,7/15/2016 11:40,,7/15/2016,11,40,Morning
363,City,249,Cancelled,11/7/2016 8:02,,11/7/2016,8,2,Morning
3153,City,249,Cancelled,7/13/2016 9:03,,7/13/2016,9,3,Morning
3196,City,249,Cancelled,7/13/2016 9:37,,7/13/2016,9,37,Morning
3214,City,249,Cancelled,7/13/2016 9:46,,7/13/2016,9,46,Morning
4171,City,249,Cancelled,7/14/2016 5:11,,7/14/2016,5,11,Early Morning
5824,City,249,Cancelled,7/15/2016 8:50,,7/15/2016,8,50,Morning
1866,City,250,Cancelled,12/7/2016 9:52,,12/7/2016,9,52,Morning
2958,City,250,Cancelled,7/13/2016 6:46,,7/13/2016,6,46,Early Morning
3181,Airport,250,Cancelled,7/13/2016 9:19,,7/13/2016,9,19,Morning
5833,City,250,Cancelled,7/15/2016 8:57,,7/15/2016,8,57,Morning
5873,City,250,Cancelled,7/15/2016 9:20,,7/15/2016,9,20,Morning
415,Airport,251,Cancelled,11/7/2016 8:37,,11/7/2016,8,37,Morning
4439,City,251,Cancelled,7/14/2016 8:27,,7/14/2016,8,27,Morning
5761,City,251,Cancelled,7/15/2016 8:18,,7/15/2016,8,18,Morning
490,City,252,Cancelled,11/7/2016 9:33,,11/7/2016,9,33,Morning
464,City,253,Cancelled,11/7/2016 9:14,,11/7/2016,9,14,Morning
725,Airport,253,Cancelled,11/7/2016 15:02,,11/7/2016,15,2,Afternoon
2418,Airport,254,Cancelled,12/7/2016 20:05,,12/7/2016,20,5,Night
4137,City,254,Cancelled,7/14/2016 4:48,,7/14/2016,4,48,Early Morning
780,Airport,255,Cancelled,11/7/2016 16:42,,11/7/2016,16,42,Evening
1601,City,255,Cancelled,12/7/2016 6:43,,12/7/2016,6,43,Early Morning
1831,Airport,255,Cancelled,12/7/2016 9:27,,12/7/2016,9,27,Morning
5545,City,255,Cancelled,7/15/2016 5:27,,7/15/2016,5,27,Early Morning
2782,City,256,Cancelled,7/13/2016 4:50,,7/13/2016,4,50,Early Morning
4202,City,256,Cancelled,7/14/2016 5:37,,7/14/2016,5,37,Early Morning
4253,City,256,Cancelled,7/14/2016 6:02,,7/14/2016,6,2,Early Morning
4669,City,256,Cancelled,7/14/2016 12:34,,7/14/2016,12,34,Afternoon
5694,City,256,Cancelled,7/15/2016 7:31,,7/15/2016,7,31,Early Morning
5707,City,256,Cancelled,7/15/2016 7:32,,7/15/2016,7,32,Early Morning
5795,City,256,Cancelled,7/15/2016 8:41,,7/15/2016,8,41,Morning
4203,City,257,Cancelled,7/14/2016 5:36,,7/14/2016,5,36,Early Morning
5928,City,257,Cancelled,7/15/2016 10:07,,7/15/2016,10,7,Morning
471,City,258,Cancelled,11/7/2016 9:22,,11/7/2016,9,22,Morning
4505,City,258,Cancelled,7/14/2016 9:09,,7/14/2016,9,9,Morning
5876,City,258,Cancelled,7/15/2016 9:27,,7/15/2016,9,27,Morning
332,City,259,Cancelled,11/7/2016 7:40,,11/7/2016,7,40,Early Morning
1734,City,259,Cancelled,12/7/2016 8:25,,12/7/2016,8,25,Morning
3202,City,259,Cancelled,7/13/2016 9:41,,7/13/2016,9,41,Morning
4232,City,259,Cancelled,7/14/2016 5:55,,7/14/2016,5,55,Early Morning
6608,Airport,259,Cancelled,7/15/2016 21:46,,7/15/2016,21,46,Night
1703,City,260,Cancelled,12/7/2016 8:05,,12/7/2016,8,5,Morning
3001,City,260,Cancelled,7/13/2016 7:15,,7/13/2016,7,15,Early Morning
3149,City,260,Cancelled,7/13/2016 8:55,,7/13/2016,8,55,Morning
4496,City,260,Cancelled,7/14/2016 9:02,,7/14/2016,9,2,Morning
1591,City,261,Cancelled,12/7/2016 6:28,,12/7/2016,6,28,Early Morning
1876,City,261,Cancelled,12/7/2016 10:01,,12/7/2016,10,1,Morning
4169,City,261,Cancelled,7/14/2016 5:12,,7/14/2016,5,12,Early Morning
4512,City,261,Cancelled,7/14/2016 9:15,,7/14/2016,9,15,Morning
2895,City,262,Cancelled,7/13/2016 6:02,,7/13/2016,6,2,Early Morning
4330,City,262,Cancelled,7/14/2016 7:13,,7/14/2016,7,13,Early Morning
4801,City,262,Cancelled,7/14/2016 16:59,,7/14/2016,16,59,Evening
5787,City,262,Cancelled,7/15/2016 8:30,,7/15/2016,8,30,Morning
743,City,263,Cancelled,11/7/2016 15:37,,11/7/2016,15,37,Afternoon
3704,Airport,263,Cancelled,7/13/2016 19:47,,7/13/2016,19,47,Night
485,City,264,Cancelled,11/7/2016 9:33,,11/7/2016,9,33,Morning
647,City,264,Cancelled,11/7/2016 12:37,,11/7/2016,12,37,Afternoon
1858,City,264,Cancelled,12/7/2016 9:54,,12/7/2016,9,54,Morning
4755,City,264,Cancelled,7/14/2016 15:17,,7/14/2016,15,17,Afternoon
5769,City,264,Cancelled,7/15/2016 8:21,,7/15/2016,8,21,Morning
2988,City,265,Cancelled,7/13/2016 7:09,,7/13/2016,7,9,Early Morning
553,City,266,Cancelled,11/7/2016 10:09,,11/7/2016,10,9,Morning
676,City,266,Cancelled,11/7/2016 13:23,,11/7/2016,13,23,Afternoon
1516,City,266,Cancelled,12/7/2016 5:44,,12/7/2016,5,44,Early Morning
1763,City,266,Cancelled,12/7/2016 8:51,,12/7/2016,8,51,Morning
4144,City,266,Cancelled,7/14/2016 4:50,,7/14/2016,4,50,Early Morning
6541,Airport,266,Cancelled,7/15/2016 20:54,,7/15/2016,20,54,Night
147,City,267,Cancelled,11/7/2016 5:26,,11/7/2016,5,26,Early Morning
2881,City,267,Cancelled,7/13/2016 5:58,,7/13/2016,5,58,Early Morning
2964,City,267,Cancelled,7/13/2016 6:48,,7/13/2016,6,48,Early Morning
4236,City,267,Cancelled,7/14/2016 5:53,,7/14/2016,5,53,Early Morning
4447,City,267,Cancelled,7/14/2016 8:32,,7/14/2016,8,32,Morning
4579,Airport,267,Cancelled,7/14/2016 10:04,,7/14/2016,10,4,Morning
5720,City,267,Cancelled,7/15/2016 7:37,,7/15/2016,7,37,Early Morning
5820,City,267,Cancelled,7/15/2016 8:50,,7/15/2016,8,50,Morning
6487,Airport,267,Cancelled,7/15/2016 20:23,,7/15/2016,20,23,Night
120,City,268,Cancelled,11/7/2016 5:04,,11/7/2016,5,4,Early Morning
1560,City,268,Cancelled,12/7/2016 6:06,,12/7/2016,6,6,Early Morning
4815,Airport,268,Cancelled,7/14/2016 17:18,,7/14/2016,17,18,Evening
166,City,269,Cancelled,11/7/2016 5:41,,11/7/2016,5,41,Early Morning
1655,Airport,269,Cancelled,12/7/2016 7:27,,12/7/2016,7,27,Early Morning
1670,City,269,Cancelled,12/7/2016 7:36,,12/7/2016,7,36,Early Morning
3026,City,269,Cancelled,7/13/2016 7:29,,7/13/2016,7,29,Early Morning
3388,City,269,Cancelled,7/13/2016 14:36,,7/13/2016,14,36,Afternoon
5809,City,269,Cancelled,7/15/2016 8:48,,7/15/2016,8,48,Morning
6080,Airport,269,Cancelled,7/15/2016 14:17,,7/15/2016,14,17,Afternoon
1545,Airport,270,Cancelled,12/7/2016 6:01,,12/7/2016,6,1,Early Morning
3032,City,270,Cancelled,7/13/2016 7:33,,7/13/2016,7,33,Early Morning
3156,City,270,Cancelled,7/13/2016 9:00,,7/13/2016,9,0,Morning
4741,City,270,Cancelled,7/14/2016 14:52,,7/14/2016,14,52,Afternoon
5582,City,270,Cancelled,7/15/2016 5:52,,7/15/2016,5,52,Early Morning
5677,City,270,Cancelled,7/15/2016 7:06,,7/15/2016,7,6,Early Morning
5989,Airport,270,Cancelled,7/15/2016 11:46,,7/15/2016,11,46,Morning
417,City,271,Cancelled,11/7/2016 8:42,,11/7/2016,8,42,Morning
1437,City,271,Cancelled,12/7/2016 4:42,,12/7/2016,4,42,Early Morning
3063,City,271,Cancelled,7/13/2016 7:55,,7/13/2016,7,55,Early Morning
3100,City,271,Cancelled,7/13/2016 8:18,,7/13/2016,8,18,Morning
3148,City,271,Cancelled,7/13/2016 9:02,,7/13/2016,9,2,Morning
305,City,272,Cancelled,11/7/2016 7:17,,11/7/2016,7,17,Early Morning
1511,City,272,Cancelled,12/7/2016 5:40,,12/7/2016,5,40,Early Morning
2830,City,272,Cancelled,7/13/2016 5:19,,7/13/2016,5,19,Early Morning
2938,City,272,Cancelled,7/13/2016 6:33,,7/13/2016,6,33,Early Morning
346,City,273,Cancelled,11/7/2016 7:54,,11/7/2016,7,54,Early Morning
1684,City,274,Cancelled,12/7/2016 7:50,,12/7/2016,7,50,Early Morning
3027,City,274,Cancelled,7/13/2016 7:26,,7/13/2016,7,26,Early Morning
3017,Airport,274,Cancelled,7/13/2016 7:29,,7/13/2016,7,29,Early Morning
4926,Airport,274,Cancelled,7/14/2016 18:20,,7/14/2016,18,20,Evening
2222,City,275,Cancelled,12/7/2016 18:03,,12/7/2016,18,3,Evening
2237,City,275,Cancelled,12/7/2016 18:19,,12/7/2016,18,19,Evening
4207,City,275,Cancelled,7/14/2016 5:30,,7/14/2016,5,30,Early Morning
4223,City,275,Cancelled,7/14/2016 5:46,,7/14/2016,5,46,Early Morning
4452,City,275,Cancelled,7/14/2016 8:34,,7/14/2016,8,34,Morning
5632,City,275,Cancelled,7/15/2016 6:35,,7/15/2016,6,35,Early Morning
5879,City,275,Cancelled,7/15/2016 9:27,,7/15/2016,9,27,Morning
395,City,276,Cancelled,11/7/2016 8:32,,11/7/2016,8,32,Morning
495,City,276,Cancelled,11/7/2016 9:37,,11/7/2016,9,37,Morning
1228,City,276,Cancelled,11/7/2016 21:37,,11/7/2016,21,37,Night
1481,City,277,Cancelled,12/7/2016 5:24,,12/7/2016,5,24,Early Morning
1616,City,277,Cancelled,12/7/2016 6:54,,12/7/2016,6,54,Early Morning
1627,City,277,Cancelled,12/7/2016 7:02,,12/7/2016,7,2,Early Morning
1726,City,277,Cancelled,12/7/2016 8:25,,12/7/2016,8,25,Morning
2789,City,277,Cancelled,7/13/2016 4:50,,7/13/2016,4,50,Early Morning
3552,Airport,277,Cancelled,7/13/2016 18:01,,7/13/2016,18,1,Evening
4130,City,277,Cancelled,7/14/2016 4:41,,7/14/2016,4,41,Early Morning
294,City,278,Cancelled,11/7/2016 7:12,,11/7/2016,7,12,Early Morning
315,City,278,Cancelled,11/7/2016 7:34,,11/7/2016,7,34,Early Morning
1718,City,278,Cancelled,12/7/2016 8:14,,12/7/2016,8,14,Morning
2122,City,278,Cancelled,12/7/2016 16:50,,12/7/2016,16,50,Evening
2387,City,278,Cancelled,12/7/2016 19:46,,12/7/2016,19,46,Night
140,City,279,Cancelled,11/7/2016 5:17,,11/7/2016,5,17,Early Morning
505,City,279,Cancelled,11/7/2016 9:44,,11/7/2016,9,44,Morning
2950,City,279,Cancelled,7/13/2016 6:40,,7/13/2016,6,40,Early Morning
5800,City,279,Cancelled,7/15/2016 8:44,,7/15/2016,8,44,Morning
1877,City,280,Cancelled,12/7/2016 10:03,,12/7/2016,10,3,Morning
3437,City,280,Cancelled,7/13/2016 16:10,,7/13/2016,16,10,Evening
3820,Airport,280,Cancelled,7/13/2016 21:07,,7/13/2016,21,7,Night
5076,City,280,Cancelled,7/14/2016 19:38,,7/14/2016,19,38,Night
5660,City,280,Cancelled,7/15/2016 7:02,,7/15/2016,7,2,Early Morning
6242,Airport,280,Cancelled,7/15/2016 17:55,,7/15/2016,17,55,Evening
6321,Airport,280,Cancelled,7/15/2016 18:37,,7/15/2016,18,37,Evening
3086,City,281,Cancelled,7/13/2016 8:12,,7/13/2016,8,12,Morning
4538,City,281,Cancelled,7/14/2016 9:38,,7/14/2016,9,38,Morning
1233,Airport,282,Cancelled,11/7/2016 21:38,,11/7/2016,21,38,Night
1883,City,282,Cancelled,12/7/2016 10:06,,12/7/2016,10,6,Morning
3233,City,282,Cancelled,7/13/2016 10:01,,7/13/2016,10,1,Morning
3237,City,282,Cancelled,7/13/2016 10:06,,7/13/2016,10,6,Morning
3577,Airport,282,Cancelled,7/13/2016 18:24,,7/13/2016,18,24,Evening
219,City,283,Cancelled,11/7/2016 6:15,,11/7/2016,6,15,Early Morning
